URL,City,Cloudiness,Country,Date,Humidity,Latitude,Longtitude,Max Temperature,Wind Speed
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=san julian&units=imperial,san julian,0,MX,09/15/2017,51,21.02,-102.17,69.17,3.74
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=thompson&units=imperial,thompson,20,CA,09/15/2017,75,55.74,-97.86,44.6,9.17
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=sydney mines&units=imperial,sydney mines,20,CA,09/15/2017,55,46.24,-60.22,64.4,10.29
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=taolanaro&units=imperial,taolanaro,75,MG,09/15/2017,73,-25.02,46.97,71.6,13.87
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=puerto escondido&units=imperial,puerto escondido,75,MX,09/15/2017,74,15.85,-97.07,82.4,6.93
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=boljarovo&units=imperial,boljarovo,0,BG,09/15/2017,27,42.15,26.82,86.09,5.75
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=east london&units=imperial,east london,90,ZA,09/15/2017,93,-33.02,27.91,64.4,16.11
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=umzimvubu&units=imperial,umzimvubu,20,ZA,09/15/2017,27,-30.55,29.42,77.54,0.94
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=tilichiki&units=imperial,tilichiki,0,RU,09/15/2017,87,60.47,166.1,26.15,3.18
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=okha&units=imperial,okha,0,RU,09/15/2017,91,53.57,142.95,54.32,10.33
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=arraial do cabo&units=imperial,arraial do cabo,0,BR,09/15/2017,55,-22.97,-42.03,89.6,21.92
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=dzhusaly&units=imperial,dzhusaly,92,NP,09/15/2017,94,27.33,86,68.72,1.16
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=sitka&units=imperial,sitka,90,US,09/15/2017,76,57.05,-135.33,51.8,4.7
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=illoqqortoormiut&units=imperial,illoqqortoormiut,20,IT,09/15/2017,57,41.9,12.49,80.6,10.29
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=paragominas&units=imperial,paragominas,0,BR,09/15/2017,68,-2.97,-47.48,90.05,5.53
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=luderitz&units=imperial,luderitz,0,NA,09/15/2017,63,-26.65,15.16,66.2,23.04
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=ancud&units=imperial,ancud,48,CL,09/15/2017,76,-41.87,-73.82,49.19,3.18
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=saskylakh&units=imperial,saskylakh,88,RU,09/15/2017,92,71.92,114.08,29.93,7.65
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=torbay&units=imperial,torbay,20,CA,09/15/2017,59,47.67,-52.73,62.6,13.87
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=matagami&units=imperial,matagami,90,CA,09/15/2017,82,49.75,-77.63,55.4,4.7
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=sakakah&units=imperial,sakakah,20,SA,09/15/2017,8,29.97,40.21,104,11.41
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=luwuk&units=imperial,luwuk,100,ID,09/15/2017,100,-0.95,122.79,75.47,3.74
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=kuytun&units=imperial,kuytun,92,RU,09/15/2017,78,54.34,101.5,45.41,2.39
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=pesaro&units=imperial,pesaro,40,IT,09/15/2017,83,43.9,12.89,80.6,2.17
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=krasnoselkup&units=imperial,krasnoselkup,56,RU,09/15/2017,91,65.7,82.47,37.22,3.29
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=bredasdorp&units=imperial,bredasdorp,92,ZA,09/15/2017,87,-34.53,20.04,59,3.36
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=santa cruz&units=imperial,santa cruz,90,PH,09/15/2017,83,14.28,121.42,84.2,2.24
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=georgetown&units=imperial,georgetown,75,GY,09/15/2017,62,6.8,-58.16,89.6,6.93
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=fort nelson&units=imperial,fort nelson,20,CA,09/15/2017,86,58.81,-122.7,39.2,3.29
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=kapaa&units=imperial,kapaa,1,US,09/15/2017,88,22.08,-159.32,73.4,8.05
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=alvand&units=imperial,alvand,0,IR,09/15/2017,42,36.32,49.17,70.97,1.83
http://api.openweathermap.org/data/2.5/weather?appid=ed791b853161a5241e77846e1a84d4db&q=barawe&units=imperial,barawe,56,IN,09/15/2017,84,24.2,83.03,79.34,3.4
